ID	FLOAT	FLOAT	X	BOOL	FLOAT	BOOL_HUN	X	X	FLOAT	BOOL	FLOAT	X	X	X	NOMINAL	FLOAT	X	FLOAT	FLOAT	X	BOOL	X	BOOL	FLOAT	BOOL	X	BOOL	X	X	X	X	BOOL	X	FLOAT	X	FLOAT	BOOL	FLOAT	FLOAT	X	X	FLOAT	NOMINAL	FLOAT	X	FLOAT	FLOAT	X	X	X	X	X	X	FLOAT	X	X	X	BOOL	BOOL	X	BOOL	BOOL	X	X	X	FLOAT	X	FLOAT	X	FLOAT	FLOAT	BOOL	X	X	FLOAT	X	X	X	NOMINAL	FLOAT	FLOAT	BOOL_TLD	X	FLOAT	FLOAT	BOOL	FLOAT	X	INT	FLOAT	X
cbe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Chipiajes	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	10.0	0	0	0	Chipiajes	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	cbe
cbj	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Ede Cabe	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	0	0	0	Ede Cabe	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80000	0	0	0	0	0	cbj
cbk	0	3		0	0	not found	"ZAMBOANGUEÑO, CHABAKANO"	0.98	0	-	0	en	CBK	-	v	944	cbk	4	1526719	-	no	cbk	0	1	0	"Creole, Spanish based."	-	cbk-zam	Chavacano	cbk-zam	CBK	-	-	6457	Chavacano de Zamboanga	155772	0	0	1678534		Zamboanga Chavacano	0	0	0	"ZAMBOANGUEÑO, CHABAKANO"	4.0	1	es ast ext an oc lad mwl ca lnc gl	cbk	Chavacano	Thu Jun 16 21:09:15 CDT 2011	cbk	Philippines	0	es ast ext an oc lad mwl ca lnc gl	"Creole, Spanish based."	Chavacano	FALSE	-	cbk	no			218	cbk-zam	0	-		cbk	5	947047	1	en		1	-		890000	B	0	1	"31.83 o 30.87 c 5.53 cl"	Chavacano	0	359000	0	4	Philippines	0	0.25	cbk
cbh	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Cagua	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	10.0	0	0	0	Cagua	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	cbh
cbi	0	8	0	0	0	0	"CAYAPA, CHA' PALAACHI"	0	0	0	1	en	CBI	Sun Dec 23 17:41:47 CST 2012	m	0	cbi	9	0	-	no	cbi	0	2	0	"Barbacoan, Cayapa-Colorado."	-	-	Chachi	0	0	0	0	0	0	0	0	3	0	0	0	342246	0	0	0	6.5	4	-	0	Chachi	0	0	0	0	0	0	Chachi	0	-	0	0		0	0	0	0	0	0	0	12	0	1	0	0	2	-	0	0	0	2421122	0	0	0	0	9500	0	17	Ecuador	6	0	cbi
cbn	0	4	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	1	0	0	0	0	0	0	0	0	0	0	Nyahkur	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	7.0	0	0	0	Nyahkur	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1500	0	4	0	7	0	cbn
cbo	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Izora	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	8.0	0	0	0	Izora	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1500	0	0	0	6	0	cbo
cbl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Bualkhaw Chin	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	5.0	0	0	0	Chin, Bualkhaw	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2500	0	0	0	0	0	cbl
cbr	0	48	0	0	0	0	"CAXIBO, CACIBO, CACHIBO, CAHIVO, MANAGUA, HAGUETI"	0	0	cbr	2	en	CBR	Mon Dec 24 07:21:10 CST 2012	m	0	cbr	4	0	-	no	cbr	0	1	0	"Panoan, Western."	-	-	Cashibo-Cacataibo	-	CBR	-	-	0	0	121541	0	3	0	0	0	186175	0	0	"CAXIBO, CACIBO, CACHIBO, CAHIVO, MANAGUA, HAGUETI"	5.0	2	-	cbr	Cashibo-Cacataibo	Mon Jun 13 16:28:38 CDT 2011	cbr	Peru	0	-	"Panoan, Western."	Cashibo-Cacataibo	0	cbr	0	no		0	0	0	0	-	0	0	9	675727	0	en	0	2	-	0	0	0	1035609	3	0	Cashibo-Cacataibo	0	1150	0	65	Peru	6	0	cbr
cbs	0	229	0	0	0	0	"KAXINAWÁ, KAXYNAWA, CAXINAWA, CAXINAWÁ"	0	0	cbs	1	en es	CBS	Wed Oct 3 20:35:32 CDT 2012	m	0	cbs	8	0	-	no	cbs	0	2	0	"Panoan, Southeastern."	-	-	Cashinahua	-	CBS	-	-	0	0	216716	0	3	0	0	0	291432	0	0	"KAXINAWÁ, KAXYNAWA, CAXINAWA, CAXINAWÁ"	5.0	2	en	cbs	Cashinahua	Mon Jun 13 16:28:42 CDT 2011	cbs	Peru	0	prq	"Panoan, Southeastern."	Cashinahua	0	cbs	0	no		0	0	0	0	-	0	0	10	1555747	0	en	0	2	-	0	0	0	2102631	3	0	Cashinahua	0	750	0	241	Peru	6	0	cbs
cbv	0	7	0	0	0	0	"MACU DE CUBEO, MACU DE GUANANO, MACU DE DESANO, BÁDA, KÁKWA"	0	0	-	0	en	CBV	Mon Dec 24 07:30:42 CST 2012	m	0	cbv	6	0	-	no	cbv	0	1	0	Maku.	-	-	Cacua	-	CBV	-	-	0	0	309749	0	2	0	0	0	388586	0	0	"MACU DE CUBEO, MACU DE GUANANO, MACU DE DESANO, BÁDA, KÁKWA"	5.0	0	-	cbv	Cacua	Sun Jun 5 09:52:59 CDT 2011	cbv	Colombia	0	-	Maku.	Cacua	0	-	0	no		0	0	0	0	-	0	0	10	1840701	0	en	0	2	-	0	0	0	2311210	1	0	Cacua	0	400	0	20	Colombia	7	0	cbv
cbw	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Kinabalian	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	0	0	0	Kinabalian	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14000	0	0	0	0	0	cbw
cbt	0	46	0	0	0	0	"CHAYAWITA, CHAWI, TSHAAHUI, CHAYHUITA, CHAYABITA, SHAYABIT, BALSAPUERTINO, PARANAPURA, CAHUAPA"	0	0	cbt	3	en	CBT	Mon Dec 24 07:27:44 CST 2012	m	0	cbt	5	0	-	no	cbt	0	2	0	Cahuapanan.	-	-	Chayahuita	-	CBT	-	-	0	0	240886	0	4	0	0	0	758573	0	0	"CHAYAWITA, CHAWI, TSHAAHUI, CHAYHUITA, CHAYABITA, SHAYABIT, BALSAPUERTINO, PARANAPURA, CAHUAPA"	5.0	3	-	cbt	Chayahuita	Mon Jun 13 16:28:47 CDT 2011	cbt	Peru	0	-	Cahuapanan.	Chayahuita	0	cbt	0	no		0	0	0	0	-	0	0	6	1624237	0	en	0	2	-	0	0	0	4239939	3	0	Chayahuita	0	7870	0	50	Peru	5	0	cbt
cbu	1	40	0	0	1	0	"KANDOSHI, CANDOSHI, CANDOXI, MURATO"	0	0	cbu	1	en	CBU	Mon Dec 24 07:28:22 CST 2012	m	0	cbu	5	0	-	no	cbu	0	2	0	Unclassified.	-	-	Candoshi-Shapra	-	CBU	-	-	0	0	201351	0	3	0	0	0	233622	0	0	"KANDOSHI, CANDOSHI, CANDOXI, MURATO"	5.0	2	-	cbu	Candoshi-Shapra	Mon Jun 13 16:28:50 CDT 2011	cbu	Peru	0	-	Unclassified.	Candoshi-Shapra	0	cbu	0	no		0	0	0	0	-	0	0	10	1739486	0	en	0	2	-	0	0	0	2024920	3	0	Candoshi-Shapra	0	1120	0	48	Peru	6	0	cbu
cby	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Carabayo	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.5	0	0	0	Carabayo	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	7	0	cby
igw	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Igwe	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	0	0	0	Igwe	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47800	0	0	0	0	0	igw
xxe-kuf-tri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Triw	0	m	0	0	7.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
igs	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Interglossa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.7	0	0	0	Interglossa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	igs
xxe-hnu-pho	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Pong	0	m	0	0	7.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0
igg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Igana	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.5	0	0	0	Igana	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	7	0	igg
ige	0	2	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	2	0	0	0	0	0	1	0	0	0	0	Igede	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	0	0	0	Igede	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	250000	0	6	0	0	0	ige
igb	0	2	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	2	0	0	0	0	0	0	0	0	0	0	Ebira	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	5.0	1	0	0	Ebira	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000000	0	9	0	0	0	igb
igo	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Isebe	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	0	0	0	Isebe	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910	0	0	0	0	0	igo
ign	0	6	0	0	0	0	"MOXO, MOXOS, MOJOS"	0	0	0	2	en	IGN	Sat Jan 5 15:17:36 CST 2013	m	0	ign	8	0	-	no	ign	0	1	0	"Arawakan, Maipuran, Southern Maipuran, Bolivia-Parana."	-	-	Ignaciano	0	0	0	0	0	0	0	0	2	0	0	0	526784	0	0	0	5.0	3	tbo inb	0	Ignaciano	0	0	0	0	0	0	Ignaciano	0	-	0	0		0	0	0	0	0	0	0	11	0	0	0	0	1	-	0	0	0	3481665	0	0	0	0	4500	0	14	Bolivia	6	0	ign
igm	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Kanggape	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	0	0	0	Kanggape	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1080	0	0	0	0	0	igm
igl	0	2	0	0	0	0	IGARA	0	0	-	0	en	IGL	-	m	0	igl	0	0	-	no	igl	0	1	0	"Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Defoid, Yoruboid, Igala."	aa	-	Igala	-	IGL	aa	-	0	0	7051	0	0	0	0	0	0	0	0	IGARA	4.0	0	-	igl	Igala	Mon Sep 26 21:58:13 CDT 2011	igl	Nigeria	0	-	"Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Defoid, Yoruboid, Igala."	Igala	0	-	0	no		0	0	0	0	Igala	0	0	0	40049	0	en	0	1	Igala	0	0	0	0	16	0	Igala	0	800000	0	2	Nigeria	0	0	igl
hwo	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Hwana	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	0	0	0	Hwana	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32000	0	0	0	0	0	hwo
xxx-cr-Latn	0	0	0	0	0	0	-	0	0	-	0	en	-	-	m	0	cr-Latn	0	0	-	no	xxx-cr-Latn	0	0	0	"Algic, Algonquian, Central, Cree-Montagnais-Naskapi."	-	-	Cree (Latin)	-	-	-	-	0	0	134482	0	0	0	0	0	0	0	0	-	7.7	0	-	xxx-cr-Latn	Nēhiyawēwin	Sun Feb 26 10:17:35 CST 2012	cr-Latn	Canada	0	-	"Algic, Algonquian, Central, Cree-Montagnais-Naskapi."	Cree (Latin)	0	-	0	no		0	0	0	0	-	0	0	0	1003200	0	en	0	0	Nēhiyawēwin	0	0	0	0	15	0	Cree (Latin)	0	0	0	0	Canada	0	0	xxx-cr-Latn
xxe-pah-ten	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Tenharín	0	m	0	0	7.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0
xxe-rif-ben	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Beni Iznassen	0	m	0	0	7.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
hwc	0	179	0	0	0	0	"PIDGIN, HAWAI'I PIDGIN, HCE"	0	0	-	0	ru	HAW	Thu Dec 27 17:23:06 CST 2012	m	0	hwc	1	0	-	no	hwc	0	0	0	"Creole, English based, Pacific."	-	-	Hawai'i Pidgin	-	HAW	-	-	0	0	514703	0	471	0	0	0	586359	0	0	"PIDGIN, HAWAI'I PIDGIN, HCE"	5.0	0	en	hwc	Hawai'i Pidgin	Fri Jun 3 23:01:03 CDT 2011	hwc	USA	0	en	"Creole, English based, Pacific."	Hawaiʻi Creole English	0	-	0	no		0	0	0	0	-	0	0	1	2493341	0	ru	0	0	-	0	0	0	2842467	465	0	Hawaiʻi Creole English	0	600000	0	180	USA	0	0	hwc
hwa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Wané	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	0	0	0	Wané	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2100	0	0	0	0	0	hwa
tlu	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Tulehu	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	7.0	0	0	0	Tulehu	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18800	0	0	0	0	0	tlu
hmi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Northern Huishui Miao	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	0	0	0	Miao, Northern Huishui	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70000	0	0	0	0	0	hmi
pto	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Zo'é	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.5	0	0	0	Zo'é	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	7	0	pto
ptn	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Patani	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	0	0	0	Patani	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10600	0	0	0	0	0	ptn
all	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Allar	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.5	0	0	0	Allar	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	7	0	all
alm	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Amblong	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.5	0	0	0	Amblong	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	7	0	alm
alj	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Alangan	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	5.0	0	0	0	Alangan	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7690	0	0	0	0	0	alj
alk	0	2	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Alak	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	1	0	0	Alak	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000	0	2	0	0	0	alk
pti	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Pintiini	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	0	0	0	Pintiini	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	320	0	0	0	7	0	pti
ali	0	1	0	0	0	0	0	0	0	0	1	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Amaimon	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	1	0	0	Amaimon	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1780	0	1	0	0	0	ali
alf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Alege	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	0	0	0	Alege	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1200	0	0	0	6	0	alf
ald	0	3	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	1	0	0	0	0	0	0	0	0	0	0	Alladian	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	5.0	0	0	0	Alladian	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23000	0	3	0	0	0	ald
ale	2	18	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	8	0	0	0	0	0	0	0	0	0	0	Aleut	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.0	1	0	0	Aleut	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	1	0	0	1	0	0	0	0	0	0	0	0	0	150	0	1271	0	7	0	ale
alc	0	7	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	1	0	0	0	0	0	0	0	0	0	0	Qawasqar	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	8.5	0	0	0	Qawasqar	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	8	0	9	0	alc
pta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Pai Tavytera	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.5	0	0	0	Pai Tavytera	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	600	0	0	0	0	0	pta
ala	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Alago	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	0	0	0	Alago	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35100	0	0	0	5	0	ala
alz	0	1	0	0	0	0	"LUR, ALORO, ALUA, ALULU, LURI, DHO ALUR, JO ALUR"	0	0	-	0	en	ALZ	-	m	0	alz	0	0	-	no	alz	0	1	0	"Nilo-Saharan, Eastern Sudanic, Nilotic, Western, Luo, Southern, Luo-Acholi, Alur-Acholi, Alur."	-	-	Alur	-	ALZ	-	-	0	0	1596	0	0	0	0	0	0	0	0	"LUR, ALORO, ALUA, ALULU, LURI, DHO ALUR, JO ALUR"	5.0	1	-	alz	Alur	Thu Jun 9 18:07:02 CDT 2011	alz	Democratic Republic of Congo	0	-	"Nilo-Saharan, Eastern Sudanic, Nilotic, Western, Luo, Southern, Luo-Acholi, Alur-Acholi, Alur."	Alur	0	-	0	no		0	0	0	0	-	0	0	1	7899	0	en	0	1	-	0	0	0	0	1	0	Alur	0	1367000	0	1	Democratic Republic of Congo	0	0	alz
pty	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Pathiya	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	0	0	0	Pathiya	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	pty
aly	0	6	0	0	0	0	0	0	0	0	1	0	0	0	m	0	0	1	0	0	0	0	0	0	0	0	0	0	Alyawarr	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	5.0	1	0	0	Alyawarr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1660	0	9	0	5	0	aly
ptw	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Pentlatch	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	7.7	0	0	0	Pentlatch	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ptw
ptv	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Port Vato	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	0	0	0	Port Vato	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1300	0	0	0	0	0	ptv
ptu	0	2	0	0	0	0	PITU-ULUNNA-SALU	0	0	0	0	en	PTU	Wed Jan 9 19:23:40 CST 2013	m	0	ptu	1	0	-	no	ptu	0	0	0	"Austronesian, Malayo-Polynesian, Western Malayo-Polynesian, Sulawesi, South Sulawesi, Northern, Pitu Ulunna Salu."	-	-	Bambam	0	0	0	0	0	0	0	0	1	0	0	0	190360	0	0	0	5.0	0	mvp fj	0	Bambam	0	0	0	0	0	0	Bambam	0	-	0	0		0	0	0	0	0	0	0	3	0	0	0	0	0	-	0	0	0	1329081	0	0	0	0	22000	0	10	Indonesia (Sulawesi)	0	0	ptu
alu	0	2	0	0	0	0	0	0	0	0	1	0	0	0	m	0	0	1	0	0	0	0	0	0	0	0	0	0	'Are'are	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	5.0	2	0	0	'Are'are	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	17900	0	11	0	0	0	alu
alr	0	4	0	0	0	0	"ALYUTOR, ALIUTOR, OLYUTOR"	0	0	-	0	en	ALR	-	m	2	alr	1	0.0	-	no	alr	0	0	0	"Chukotko-Kamchatkan, Northern, Koryak-Alyutor."	-	-	Alutor	-	ALR	-	-	0	0	289	1	0	44	0	0	0	0	0	"ALYUTOR, ALIUTOR, OLYUTOR"	8.5	0	-	alr	Alutor	Sun Nov 21 00:10:33 CST 2010	alr	Russia (Asia)	0	-	"Chukotko-Kamchatkan, Northern, Koryak-Alyutor."	Alutor	0	-	0	no		0	0	0	0	-	0	0	1	2590	0	en	0	0	-	0	0	0	0	1	0	Alutor	0	25	0	5	Russia (Asia)	9	0.0	alr
ptr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Piamatsina	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.5	0	0	0	Piamatsina	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	7	0	ptr
